id,soil_type,rainfall,soil_quality,timestamp,target
727,clay,342,0.9464565131504055,2020-01-31 06:00:00,0.1322687150984817
728,clay,69,0.8925582274864745,2020-01-31 07:00:00,0.19668819731282305
729,fertile,331,0.4194479939573136,2020-01-31 08:00:00,0.23748330516938398
730,sandy,334,0.7803655030068817,2020-01-31 09:00:00,0.2998975929945362
731,clay,50,0.4763357333010988,2020-01-31 10:00:00,0.6427950705063091
732,fertile,168,0.4975398521461022,2020-01-31 11:00:00,0.600945484537719
733,fertile,84,0.20468010905728395,2020-01-31 12:00:00,0.6960798615670392
734,sandy,247,0.5911303032585165,2020-01-31 13:00:00,0.36250198453151317
735,desert,294,0.18613589775334793,2020-01-31 14:00:00,0.8239976518799783
736,clay,108,0.33156469906719377,2020-01-31 15:00:00,0.20408766115576027
737,sandy,374,0.8550302016199351,2020-01-31 16:00:00,0.46904074751815394
738,fertile,210,0.20707580921085522,2020-01-31 17:00:00,0.8009387215414303
739,fertile,228,0.07115828517343281,2020-01-31 18:00:00,0.18015864773261925
740,sandy,255,0.0690075926128163,2020-01-31 19:00:00,0.10986311374078295
741,clay,61,0.9407845205031079,2020-01-31 20:00:00,0.8836839676879897
742,desert,325,0.5069204379618346,2020-01-31 21:00:00,0.3429296627591959
743,desert,230,0.40941207181701833,2020-01-31 22:00:00,0.683870124909032
744,fertile,291,0.8108785810079184,2020-01-31 23:00:00,0.02534860426393848
745,clay,265,0.835825927910516,2020-02-01 00:00:00,0.6900468884094496
746,desert,300,0.3321910331156046,2020-02-01 01:00:00,0.3161013115469705
747,clay,348,0.6936180574737952,2020-02-01 02:00:00,0.05574085358744174
748,clay,175,0.7711228158518866,2020-02-01 03:00:00,0.609812761548117
749,fertile,266,0.6546506868659545,2020-02-01 04:00:00,0.24080381607317325
750,desert,355,0.15159507480009937,2020-02-01 05:00:00,0.38680724205188
751,sandy,334,0.875883083517057,2020-02-01 06:00:00,0.08058081228651359
752,fertile,234,0.5390945527360087,2020-02-01 07:00:00,0.14716325109494532
753,desert,88,0.2824724263700037,2020-02-01 08:00:00,0.29797723549584376
754,desert,272,0.4252281854376939,2020-02-01 09:00:00,0.08975950056015713
755,desert,233,0.03757109039890738,2020-02-01 10:00:00,0.9108262646863152
756,desert,476,0.12786680122241756,2020-02-01 11:00:00,0.006047043183978418
757,desert,227,0.7655467505158609,2020-02-01 12:00:00,0.4838602188643114
758,clay,456,1.1634755366141114e-05,2020-02-01 13:00:00,0.12324745813255145
759,fertile,477,0.4165658284822922,2020-02-01 14:00:00,0.30767908947794853
760,clay,343,0.5225101810855884,2020-02-01 15:00:00,0.9260595598182655
761,sandy,389,0.054634420000972295,2020-02-01 16:00:00,0.16169455327398685
762,desert,200,0.9730781629723328,2020-02-01 17:00:00,0.9658323197183326
763,fertile,433,0.22612533124967193,2020-02-01 18:00:00,0.2057943769894217
764,desert,175,0.30419871963628087,2020-02-01 19:00:00,0.7415661084668296
765,fertile,350,0.30394251225502733,2020-02-01 20:00:00,0.5466772648973117
766,clay,357,0.2304166621173499,2020-02-01 21:00:00,0.8844787275967592
767,fertile,385,0.001473822086311416,2020-02-01 22:00:00,0.5539932555031309
768,sandy,483,0.7293447940879964,2020-02-01 23:00:00,0.5345592191563087
769,sandy,283,0.9668454997992854,2020-02-02 00:00:00,0.1954580003683999
770,fertile,429,0.22429348328504506,2020-02-02 01:00:00,0.16622936205165872
771,fertile,424,0.6630471918034224,2020-02-02 02:00:00,0.9164891511155142
772,fertile,57,0.7418963269587151,2020-02-02 03:00:00,0.32783819885003407
773,fertile,390,0.8484253790905247,2020-02-02 04:00:00,0.37208225496289593
774,sandy,178,0.4226291970136091,2020-02-02 05:00:00,0.7598236584283884
775,desert,313,0.30293090564042924,2020-02-02 06:00:00,0.33882348242280735
776,fertile,206,0.3252951340230311,2020-02-02 07:00:00,0.9520624466390027
777,fertile,401,0.7126213330985128,2020-02-02 08:00:00,0.7379277689988003
778,sandy,407,0.816779466505636,2020-02-02 09:00:00,0.59742924257342
779,sandy,54,0.18161396775660266,2020-02-02 10:00:00,0.8808951605447525
780,clay,135,0.3709410081577652,2020-02-02 11:00:00,0.04960590834948275
781,fertile,224,0.90194019674915,2020-02-02 12:00:00,0.25706269218920874
782,clay,339,0.8066935196947392,2020-02-02 13:00:00,0.46503633422090995
783,sandy,242,0.9848584027624758,2020-02-02 14:00:00,0.22697853947152102
784,sandy,360,0.7542482596820808,2020-02-02 15:00:00,0.7439051873021519
785,desert,168,0.39319520102792227,2020-02-02 16:00:00,0.9192080310537252
786,fertile,267,0.5906378339946378,2020-02-02 17:00:00,0.4237701199309234
787,clay,476,0.6610142542473203,2020-02-02 18:00:00,0.34213260011189495
788,sandy,463,0.07845581631712395,2020-02-02 19:00:00,0.9615507321375663
789,sandy,163,0.5444969591038651,2020-02-02 20:00:00,0.44485243282754083
790,clay,194,0.7093208284726096,2020-02-02 21:00:00,0.4890484004492832
791,desert,75,0.16732130400106038,2020-02-02 22:00:00,0.35164987234190537
792,sandy,185,0.7806317174255571,2020-02-02 23:00:00,0.9095484730121384
793,fertile,352,0.5837727805141116,2020-02-03 00:00:00,0.5689554832818507
794,sandy,281,0.9522217856975946,2020-02-03 01:00:00,0.7621745871816447
795,fertile,418,0.042422298206891695,2020-02-03 02:00:00,0.8118067183508864
796,clay,125,0.26532613755546697,2020-02-03 03:00:00,0.3418490419172582
797,fertile,377,0.6015538792998241,2020-02-03 04:00:00,0.43369433132038004
798,clay,394,0.2965599122059307,2020-02-03 05:00:00,0.8484717744062646
799,fertile,351,0.7144241640712422,2020-02-03 06:00:00,0.36325535167581025
800,clay,338,0.759005282521931,2020-02-03 07:00:00,0.7939351334518513
801,fertile,50,0.10251596406647445,2020-02-03 08:00:00,0.9409923225744371
802,desert,196,0.5138544642067677,2020-02-03 09:00:00,0.623210373068007
803,fertile,336,0.5088905555910559,2020-02-03 10:00:00,0.7416272874518889
804,fertile,191,0.36928077021554107,2020-02-03 11:00:00,0.8050973120411349
805,desert,102,0.9329248625696721,2020-02-03 12:00:00,0.8450396488966425
806,sandy,353,0.8275063198732212,2020-02-03 13:00:00,0.39505333785679597
807,sandy,118,0.6972093819096368,2020-02-03 14:00:00,0.05126345917599817
808,fertile,410,0.7143266357349976,2020-02-03 15:00:00,0.4018762712367395
809,desert,139,0.4617161438131191,2020-02-03 16:00:00,0.6737562297840898
810,fertile,495,0.9209945210965759,2020-02-03 17:00:00,0.4503503857807928
811,clay,269,0.6945954272532854,2020-02-03 18:00:00,0.7489631508603986
812,clay,499,0.7289810616558164,2020-02-03 19:00:00,0.3569824294686639
813,fertile,241,0.8616909037873453,2020-02-03 20:00:00,0.6347441411040295
814,sandy,112,0.274071589342191,2020-02-03 21:00:00,0.18641980485397458
815,sandy,122,0.807070903866703,2020-02-03 22:00:00,0.7493694366449569
816,fertile,210,0.19524060295649204,2020-02-03 23:00:00,0.5456959688130258
817,fertile,218,0.34534195224488784,2020-02-04 00:00:00,0.20406438854660058
818,clay,138,0.3356104542698427,2020-02-04 01:00:00,0.29191117349780726
819,sandy,225,0.9785254683891406,2020-02-04 02:00:00,0.7486087085818324
820,fertile,318,0.8565372237479268,2020-02-04 03:00:00,0.4826012356615207
821,clay,122,0.7011698615902597,2020-02-04 04:00:00,0.2160314403930722
822,sandy,294,0.7270567616153901,2020-02-04 05:00:00,0.9672711903702976
823,desert,126,0.5620727944025711,2020-02-04 06:00:00,0.7151250198168879
824,clay,208,0.9470906671085191,2020-02-04 07:00:00,0.9571348325397961
825,sandy,373,0.49625875288236154,2020-02-04 08:00:00,0.4271050453603432
826,sandy,147,0.3805177098698945,2020-02-04 09:00:00,0.47510034069172047
827,clay,430,0.163035336931591,2020-02-04 10:00:00,0.8979552161850192
828,desert,151,0.786205652261058,2020-02-04 11:00:00,0.5250493402453846
829,clay,181,0.7344439320755914,2020-02-04 12:00:00,0.7072789119056672
830,sandy,151,0.3843550385241349,2020-02-04 13:00:00,0.25217287749552997
831,fertile,68,0.02519341395922936,2020-02-04 14:00:00,0.44672646870264054
832,fertile,131,0.8389973277180107,2020-02-04 15:00:00,0.12344986581035511
833,clay,446,0.011417983454073632,2020-02-04 16:00:00,0.20598003587696168
834,sandy,328,0.703699779629051,2020-02-04 17:00:00,0.000943415267631087
835,fertile,388,0.970257109726057,2020-02-04 18:00:00,0.03926505164866023
836,sandy,414,0.43766132814820347,2020-02-04 19:00:00,0.9772838231769293
837,clay,380,0.23497340499595276,2020-02-04 20:00:00,0.2423536951367623
838,fertile,178,0.7048710100433817,2020-02-04 21:00:00,0.663310709504002
839,sandy,393,0.8171281420155851,2020-02-04 22:00:00,0.8390996987996115
840,fertile,359,0.5464303160778473,2020-02-04 23:00:00,0.5506604592365643
841,clay,138,0.9670352752561462,2020-02-05 00:00:00,0.1531445000839562
842,sandy,262,0.0516687216579611,2020-02-05 01:00:00,0.7281164373361664
843,fertile,192,0.5047955983045281,2020-02-05 02:00:00,0.600251410099583
844,clay,114,0.7184539473225501,2020-02-05 03:00:00,0.7312505893473751
845,fertile,125,0.862640471149179,2020-02-05 04:00:00,0.7697466228570872
846,fertile,248,0.17925561190779005,2020-02-05 05:00:00,0.9754103676847451
847,desert,192,0.8000034817636814,2020-02-05 06:00:00,0.57356328002671
848,desert,454,0.5527070757185453,2020-02-05 07:00:00,0.3416411126906018
849,clay,452,0.3965536819899632,2020-02-05 08:00:00,0.6484645569002371
850,desert,365,0.13171502857909356,2020-02-05 09:00:00,0.06844070924262613
851,clay,142,0.8652957589089124,2020-02-05 10:00:00,0.8973973183215863
852,desert,466,0.15727320817971535,2020-02-05 11:00:00,0.11938101133819679
853,fertile,354,0.30978785920909924,2020-02-05 12:00:00,0.32784283788581825
854,clay,273,0.2900455319624369,2020-02-05 13:00:00,0.8157453806261209
855,clay,340,0.8714140341908543,2020-02-05 14:00:00,0.5973123783307118
856,fertile,477,0.672702994208898,2020-02-05 15:00:00,0.3936355202774421
857,clay,151,0.7966813971913723,2020-02-05 16:00:00,0.4734356593750214
858,clay,316,0.250467898792499,2020-02-05 17:00:00,0.8545473932021803
859,desert,404,0.6248740996069989,2020-02-05 18:00:00,0.34000438605989214
860,clay,159,0.5717459831437487,2020-02-05 19:00:00,0.8696496848121713
861,sandy,379,0.8328303767882711,2020-02-05 20:00:00,0.08813443097669149
862,fertile,499,0.9060870604812605,2020-02-05 21:00:00,0.7767984372086307
863,desert,479,0.012156771477386807,2020-02-05 22:00:00,0.8475476330547363
864,desert,314,0.6740199190587927,2020-02-05 23:00:00,0.18181765283733875
865,sandy,52,0.05183579911972902,2020-02-06 00:00:00,0.43034653237220044
866,fertile,134,0.5488586650773559,2020-02-06 01:00:00,0.16549977466365562
867,fertile,331,0.2876327290436782,2020-02-06 02:00:00,0.7066041289942178
868,desert,377,0.3067765995221412,2020-02-06 03:00:00,0.5353477680616567
869,clay,353,0.3529585034523566,2020-02-06 04:00:00,0.635323346708321
870,desert,499,0.6212924490496101,2020-02-06 05:00:00,0.19648696695621115
871,fertile,461,0.3340499656687692,2020-02-06 06:00:00,0.21174586205241952
872,sandy,166,0.7326990505902804,2020-02-06 07:00:00,0.04149732550990637
873,desert,270,0.4045273855738697,2020-02-06 08:00:00,0.3220675351957297
874,fertile,203,0.06835320030995862,2020-02-06 09:00:00,0.559744661333675
875,desert,202,0.7837598424841072,2020-02-06 10:00:00,0.8579349139973288
876,clay,61,0.285758324592706,2020-02-06 11:00:00,0.6669274474586807
877,desert,182,0.43276687959926263,2020-02-06 12:00:00,0.43539632339975143
878,desert,353,0.6854438832219015,2020-02-06 13:00:00,0.9531201143941378
879,fertile,342,0.332456157148712,2020-02-06 14:00:00,0.7192452005758319
880,fertile,349,0.056585656146715624,2020-02-06 15:00:00,0.93016520286255
881,fertile,277,0.3739210470128136,2020-02-06 16:00:00,0.5275879732721657
882,desert,320,0.9444485826943034,2020-02-06 17:00:00,0.2589042747931396
883,clay,92,0.6417343972985582,2020-02-06 18:00:00,0.052826686364721986
884,sandy,481,0.6714791486672069,2020-02-06 19:00:00,0.7260848514838505
885,sandy,392,0.6322821536376398,2020-02-06 20:00:00,0.12130299800553412
886,fertile,375,0.1989921389594368,2020-02-06 21:00:00,0.3027751282719672
887,fertile,351,0.41833386410228013,2020-02-06 22:00:00,0.5324709078838974
888,desert,413,0.7509397983633183,2020-02-06 23:00:00,0.5644165877797477
889,sandy,428,0.10137289755315915,2020-02-07 00:00:00,0.600583196987136
890,fertile,476,0.27785277608971226,2020-02-07 01:00:00,0.16625533034970064
891,clay,70,0.2763191084658536,2020-02-07 02:00:00,0.37973740482164875
892,clay,456,0.432018927594506,2020-02-07 03:00:00,0.6171942271169667
893,fertile,156,0.9803687409421851,2020-02-07 04:00:00,0.9698188646337847
894,fertile,385,0.06750254668382194,2020-02-07 05:00:00,0.7276311376996887
895,sandy,352,0.518700994380595,2020-02-07 06:00:00,0.9226037570939578
896,sandy,166,0.17936468201221045,2020-02-07 07:00:00,0.762212058314177
897,desert,173,0.9706765454097441,2020-02-07 08:00:00,0.5917169688924004
898,sandy,448,0.1133035047274642,2020-02-07 09:00:00,0.19202336913634455
899,clay,330,0.40360100236159124,2020-02-07 10:00:00,0.666685651892513
900,clay,341,0.7378849848346062,2020-02-07 11:00:00,0.6233795659599071
901,fertile,252,0.7045544280274453,2020-02-07 12:00:00,0.6024691704572664
902,sandy,100,0.42272863689393225,2020-02-07 13:00:00,0.48978586798824075
903,desert,320,0.34652416795271823,2020-02-07 14:00:00,0.5286566039892756
904,clay,373,0.39761237855287057,2020-02-07 15:00:00,0.33444252711810407
905,clay,326,0.2642762631586393,2020-02-07 16:00:00,0.5193126926423032
906,desert,190,0.2053329387067998,2020-02-07 17:00:00,0.19755590567847825
907,desert,324,0.48303969755889,2020-02-07 18:00:00,0.8051743973603768
908,clay,339,0.2685337560676073,2020-02-07 19:00:00,0.1857769546987078
909,clay,383,0.2874616648972501,2020-02-07 20:00:00,0.08496628988946642
910,desert,430,0.6567560634745571,2020-02-07 21:00:00,0.43624602635715737
911,clay,422,0.9685373316998922,2020-02-07 22:00:00,0.6583074395060619
912,fertile,101,0.6036372005593751,2020-02-07 23:00:00,0.43771682493354136
913,fertile,76,0.07697946706496628,2020-02-08 00:00:00,0.2767541319513086
914,desert,206,0.07558361385406698,2020-02-08 01:00:00,0.5581711838904407
915,sandy,288,0.951423220845566,2020-02-08 02:00:00,0.34700233541219994
916,desert,205,0.29729079030733363,2020-02-08 03:00:00,0.9328676901266331
917,desert,340,0.09206698608247543,2020-02-08 04:00:00,0.9226451396035721
918,sandy,185,0.5990445871503816,2020-02-08 05:00:00,0.5023718199720955
919,sandy,193,0.6236487782902661,2020-02-08 06:00:00,0.3278839940182585
920,sandy,155,0.6485048201186882,2020-02-08 07:00:00,0.7371324139566391
921,fertile,469,0.2674020278575413,2020-02-08 08:00:00,0.03671294348306664
922,clay,207,0.015110684214475034,2020-02-08 09:00:00,0.47476900604365124
923,fertile,195,0.9650153694544719,2020-02-08 10:00:00,0.33632339427033353
924,clay,51,0.2508930456911025,2020-02-08 11:00:00,0.9205358851025547
925,fertile,482,0.6760262880525475,2020-02-08 12:00:00,0.012003027272682543
926,clay,126,0.7066298698787096,2020-02-08 13:00:00,0.5528148757183491
927,fertile,181,0.6100074170794857,2020-02-08 14:00:00,0.740663581066626
928,sandy,139,0.3129073942136482,2020-02-08 15:00:00,0.48501798752404124
929,desert,394,0.27109625376406576,2020-02-08 16:00:00,0.08540303016272166
930,fertile,399,0.5976682827027031,2020-02-08 17:00:00,0.9724613900279022
931,clay,312,0.8660956336116915,2020-02-08 18:00:00,0.5180104313760979
932,sandy,400,0.9467337289233956,2020-02-08 19:00:00,0.6141862443190114
933,fertile,157,0.10590580440375763,2020-02-08 20:00:00,0.23660978270750732
934,fertile,123,0.15482861259771985,2020-02-08 21:00:00,0.4834980851068038
935,sandy,88,0.9447362587830797,2020-02-08 22:00:00,0.42914949195832186
936,fertile,446,0.7365352283347926,2020-02-08 23:00:00,0.07489584200198374
937,desert,208,0.8829938248297731,2020-02-09 00:00:00,0.10616035354746722
938,fertile,120,0.20263263413534316,2020-02-09 01:00:00,0.8374725196187746
939,desert,496,0.5875858711094019,2020-02-09 02:00:00,0.23981995220659025
940,desert,361,0.7011395944174736,2020-02-09 03:00:00,0.19495827149863054
941,sandy,290,0.6801118854469727,2020-02-09 04:00:00,0.5049114512501393
942,fertile,475,0.4081516908666981,2020-02-09 05:00:00,0.7687471313625129
943,sandy,494,0.015394891691308477,2020-02-09 06:00:00,0.06194651857898792
944,fertile,347,0.5829260568042631,2020-02-09 07:00:00,0.5768079196382558
945,fertile,489,0.25310153917960876,2020-02-09 08:00:00,0.11921044284057336
946,clay,85,0.45025424614289034,2020-02-09 09:00:00,0.03646105082561846
947,fertile,133,0.9575810150838173,2020-02-09 10:00:00,0.05274395216221739
948,sandy,423,0.3990353176424347,2020-02-09 11:00:00,0.8341641082084413
949,desert,312,0.8398016066644267,2020-02-09 12:00:00,0.11797248362806156
950,fertile,359,0.18854060574925113,2020-02-09 13:00:00,0.04515136441229195
951,clay,434,0.6724604980250288,2020-02-09 14:00:00,0.4378998871429123
952,sandy,221,0.9770069544389435,2020-02-09 15:00:00,0.8439934719420248
953,fertile,425,0.10189310087293679,2020-02-09 16:00:00,0.26240837648930193
954,sandy,222,0.008319942227192012,2020-02-09 17:00:00,0.4217126175259164
955,clay,411,0.43358279263261434,2020-02-09 18:00:00,0.03992253256375122
956,clay,96,0.0926254830513672,2020-02-09 19:00:00,0.4490785141348759
957,sandy,428,0.7483843496762314,2020-02-09 20:00:00,0.5776130806371337
958,fertile,190,0.9145486638485589,2020-02-09 21:00:00,0.5709070537521448
959,desert,424,0.43402097270875883,2020-02-09 22:00:00,0.33242669217436516
960,clay,455,0.25871164215544096,2020-02-09 23:00:00,0.3155331806631355
961,fertile,167,0.4344033190066098,2020-02-10 00:00:00,0.10662361893659789
962,fertile,326,0.723447817850001,2020-02-10 01:00:00,0.3667983206462684
963,desert,263,0.009054161580370979,2020-02-10 02:00:00,0.09949466887296465
964,clay,269,0.5894539894846972,2020-02-10 03:00:00,0.7665959447120516
965,clay,442,0.6132916848873791,2020-02-10 04:00:00,0.9662742977481859
966,fertile,75,0.6376882468959355,2020-02-10 05:00:00,0.9700744566667069
967,fertile,58,0.2420220799808772,2020-02-10 06:00:00,0.8650710993753938
968,desert,320,0.7140527233781268,2020-02-10 07:00:00,0.6007921493396191
969,desert,59,0.0913914863317764,2020-02-10 08:00:00,0.7008656972438799
970,clay,427,0.1992703364668008,2020-02-10 09:00:00,0.28520580268041407
971,sandy,170,0.8774700466544819,2020-02-10 10:00:00,0.6307704201726206
972,clay,174,0.7387231507265664,2020-02-10 11:00:00,0.45564954943987745
973,fertile,219,0.013745554011345251,2020-02-10 12:00:00,0.4820173397769325
974,clay,121,0.2483762603698002,2020-02-10 13:00:00,0.757776560375158
975,sandy,201,0.21440648299316456,2020-02-10 14:00:00,0.28191835559725165
976,desert,257,0.2708063280369726,2020-02-10 15:00:00,0.3180396116945199
977,sandy,98,0.2475597702798864,2020-02-10 16:00:00,0.9246417911286366
978,sandy,203,0.06252629574284574,2020-02-10 17:00:00,0.056224294850972245
979,sandy,396,0.45894051659682034,2020-02-10 18:00:00,0.4856342984133404
980,desert,342,0.7327334747861651,2020-02-10 19:00:00,0.9128008004078617
981,sandy,117,0.6067317247174364,2020-02-10 20:00:00,0.610363007818157
982,sandy,99,0.6728716685980798,2020-02-10 21:00:00,0.5464070742121321
983,sandy,201,0.08114917853623915,2020-02-10 22:00:00,0.2497441792293552
984,fertile,68,0.9514907101767872,2020-02-10 23:00:00,0.34327548906444827
985,sandy,149,0.8384918338430248,2020-02-11 00:00:00,0.8520484158046929
986,desert,109,0.8050903184956627,2020-02-11 01:00:00,0.5592181317684581
987,sandy,216,0.8229838050417675,2020-02-11 02:00:00,0.5147421937567799
988,sandy,251,0.9327105081327614,2020-02-11 03:00:00,0.09957971354002892
989,desert,394,0.5442539661136977,2020-02-11 04:00:00,0.01602815645512312
990,sandy,195,0.2002820178676259,2020-02-11 05:00:00,0.9636851886870491
991,desert,452,0.6167836078525412,2020-02-11 06:00:00,0.37698616728684164
992,sandy,213,0.742881493667939,2020-02-11 07:00:00,0.6032130620995043
993,desert,488,0.7379173933540254,2020-02-11 08:00:00,0.07971507318728499
994,sandy,291,0.5214490241668801,2020-02-11 09:00:00,0.6831142857230466
995,sandy,118,0.06845871933357806,2020-02-11 10:00:00,0.9325667087059609
996,fertile,224,0.3711129384301278,2020-02-11 11:00:00,0.5756652529974197
997,fertile,98,0.9207666084633573,2020-02-11 12:00:00,0.12611532237541057
998,sandy,157,0.584448909757426,2020-02-11 13:00:00,0.5817215274734767
999,sandy,275,0.5383319432557134,2020-02-11 14:00:00,0.7663472131046524
1000,clay,210,0.2688535143821935,2020-02-11 15:00:00,0.40641653657401866
1001,desert,168,0.3684489199165789,2020-02-11 16:00:00,0.8798377479414679
1002,clay,198,0.8953460891531693,2020-02-11 17:00:00,0.6486829533573645
1003,fertile,199,0.6664630475268357,2020-02-11 18:00:00,0.8992489182892025
1004,fertile,481,0.7873870267523329,2020-02-11 19:00:00,0.6235053112473372
1005,fertile,342,0.45434542306765513,2020-02-11 20:00:00,0.13128797200482423
1006,fertile,192,0.6302472194561579,2020-02-11 21:00:00,0.3096917111051891
1007,sandy,468,0.24838360874320753,2020-02-11 22:00:00,0.20179494825245692
1008,fertile,209,0.7054608302834863,2020-02-11 23:00:00,0.9088264977168623
1009,sandy,60,0.4276013337033373,2020-02-12 00:00:00,0.7604000672874827
1010,sandy,187,0.4425455148147456,2020-02-12 01:00:00,0.676398368910006
1011,fertile,127,0.6493223245768817,2020-02-12 02:00:00,0.3009663196316217
1012,fertile,126,0.9362806214689267,2020-02-12 03:00:00,0.18404477205021352
1013,desert,490,0.06400634660862092,2020-02-12 04:00:00,0.7564510879889118
1014,clay,303,0.8247432373470076,2020-02-12 05:00:00,0.47415794587907967
1015,fertile,458,0.2923831104121931,2020-02-12 06:00:00,0.22578955215062912
1016,desert,307,0.4439194545063778,2020-02-12 07:00:00,0.6166219781652751
1017,desert,369,0.021913328775008956,2020-02-12 08:00:00,0.040333852138451975
1018,clay,340,0.30104607783431303,2020-02-12 09:00:00,0.3261702541282535
1019,sandy,312,0.5026312426301305,2020-02-12 10:00:00,0.46855699459113465
1020,fertile,134,0.05617607734743901,2020-02-12 11:00:00,0.14795833410940584
1021,clay,195,0.49109572938316515,2020-02-12 12:00:00,0.9846544775908396
1022,fertile,372,0.9271106288584273,2020-02-12 13:00:00,0.20909736458961425
1023,desert,91,0.10539321810780522,2020-02-12 14:00:00,0.13035313004326554
1024,desert,423,0.7644407280755043,2020-02-12 15:00:00,0.2035348738868964
1025,sandy,174,0.40967105337599263,2020-02-12 16:00:00,0.7690611331597242
1026,desert,216,0.655173714524338,2020-02-12 17:00:00,0.4255056592718428
1027,desert,474,0.26023659798522936,2020-02-12 18:00:00,0.565415939752538
1028,clay,290,0.1594922625413583,2020-02-12 19:00:00,0.021009156986360744
1029,fertile,329,0.16046261427122643,2020-02-12 20:00:00,0.034431308573314556
1030,fertile,237,0.07049194564314465,2020-02-12 21:00:00,0.44582554982701617
1031,clay,351,0.18564670490124302,2020-02-12 22:00:00,0.8166552432016235
1032,sandy,68,0.6642193849889683,2020-02-12 23:00:00,0.8852388787075652
1033,fertile,117,0.881690611843508,2020-02-13 00:00:00,0.08670656759564022
1034,desert,267,0.8141256855911618,2020-02-13 01:00:00,0.5383631021010228
1035,fertile,151,0.6851343098744841,2020-02-13 02:00:00,0.9132296862792705
1036,desert,91,0.11043186341110267,2020-02-13 03:00:00,0.38797275439788637
1037,sandy,337,0.28918744629594983,2020-02-13 04:00:00,0.8295658314283686
1038,clay,216,0.309806875322469,2020-02-13 05:00:00,0.1336956543994362
1039,fertile,158,0.24995694639762123,2020-02-13 06:00:00,0.9353944896677987
1040,clay,85,0.5150056597097231,2020-02-13 07:00:00,0.7514233175313026
1041,fertile,281,0.5355538148796726,2020-02-13 08:00:00,0.9413343927869017
1042,desert,278,0.3568859751711102,2020-02-13 09:00:00,0.6766172335525065
1043,clay,402,0.353789158736436,2020-02-13 10:00:00,0.363403931999427
1044,fertile,213,0.8285555979060814,2020-02-13 11:00:00,0.9381811725247224
1045,desert,436,0.7892928483196856,2020-02-13 12:00:00,0.2755667763091785
1046,clay,122,0.30779583168074565,2020-02-13 13:00:00,0.33217252206173253
1047,clay,185,0.9137884438732593,2020-02-13 14:00:00,0.7008084180017403
1048,fertile,402,0.952815017002506,2020-02-13 15:00:00,0.7653162995253863
1049,fertile,428,0.32674254203004083,2020-02-13 16:00:00,0.9294034838491538
1050,fertile,119,0.35442494879305486,2020-02-13 17:00:00,0.2048024090562095
1051,desert,474,0.5056341534219588,2020-02-13 18:00:00,0.797998035219224
1052,fertile,245,0.9411208125336735,2020-02-13 19:00:00,0.7385460533969634
1053,clay,318,0.8763194331423115,2020-02-13 20:00:00,0.06379455625359787
1054,clay,98,0.1025679625835898,2020-02-13 21:00:00,0.38722314121020696
1055,fertile,365,0.3927307432714162,2020-02-13 22:00:00,0.2827654570600986
1056,fertile,179,0.5533711897497718,2020-02-13 23:00:00,0.3044904243540304
1057,sandy,493,0.50313247255154,2020-02-14 00:00:00,0.9829468795547008
1058,clay,54,0.19386306793689267,2020-02-14 01:00:00,0.6427774134799279
1059,desert,477,0.8588167711681547,2020-02-14 02:00:00,0.7176761577934996
1060,sandy,76,0.6769407829968374,2020-02-14 03:00:00,0.9766176373150092
1061,fertile,209,0.8379083748518036,2020-02-14 04:00:00,0.3772017824576387
1062,fertile,198,0.8587642793494722,2020-02-14 05:00:00,0.8018401684528059
1063,clay,313,0.7483558536657398,2020-02-14 06:00:00,0.43453096330449537
1064,fertile,279,0.43921060124971734,2020-02-14 07:00:00,0.8695336718149798
1065,desert,249,0.6105467550154245,2020-02-14 08:00:00,0.18065754131130318
1066,clay,99,0.16036540611974315,2020-02-14 09:00:00,0.9476861770642796
1067,fertile,116,0.6736454174749077,2020-02-14 10:00:00,0.21877170841087967
1068,clay,349,0.17925325573928075,2020-02-14 11:00:00,0.3262205069809315
1069,fertile,430,0.6939495905101568,2020-02-14 12:00:00,0.7561922341067805
1070,fertile,107,0.22959816075396866,2020-02-14 13:00:00,0.3937551415654067
1071,fertile,308,0.11755130015021997,2020-02-14 14:00:00,0.6082113767664467
1072,desert,391,0.16528449014295743,2020-02-14 15:00:00,0.4445735010694285
1073,desert,375,0.001992135219070268,2020-02-14 16:00:00,0.7423699370897818
1074,clay,179,0.7187396178535302,2020-02-14 17:00:00,0.22833125236861085
1075,fertile,264,0.7324010490583791,2020-02-14 18:00:00,0.05845798723687701
1076,fertile,221,0.5149333499132595,2020-02-14 19:00:00,0.29992939747306624
1077,desert,307,0.1613628010553837,2020-02-14 20:00:00,0.47430866486843026
1078,fertile,151,0.08355433751068975,2020-02-14 21:00:00,0.16802005219267857
1079,desert,258,0.01912896643728701,2020-02-14 22:00:00,0.3547972896563887
1080,fertile,340,0.1657481769652207,2020-02-14 23:00:00,0.3999830182935685
1081,clay,403,0.8908555349831467,2020-02-15 00:00:00,0.05739184368827355
1082,fertile,335,0.24153684170168177,2020-02-15 01:00:00,0.5833072481842045
1083,fertile,165,0.35427132721721566,2020-02-15 02:00:00,0.8843434279712875
1084,sandy,313,0.10534548448133318,2020-02-15 03:00:00,0.15174291295305242
1085,desert,199,0.22236130474817029,2020-02-15 04:00:00,0.597808013401514
1086,fertile,349,0.5192245707802051,2020-02-15 05:00:00,0.6647392049108463
1087,fertile,491,0.6077526830956526,2020-02-15 06:00:00,0.41933468041928834
